# Jet breakup length measurement
# Input         : ./Measurements 12-06-2026\measurement_30(3550).cine
# Rotation      : 270 deg
# Nozzle exit x : 799 px  (in rotated frame)
# Needle length : 0 px  (0.000 mm)
# Offset        : 1044.9 px  (43.000 mm)
# Scale         : 24.3 px/mm
# FPS           : 5000.0
# Threshold     : 180
# Inverted      : True
# Gap tolerance : 2
#
frame	time_s	tip_x_px	length_px	length_mm
0	0.000000	491	1352.0	55.6379
1	0.000200	481	1362.0	56.0494
2	0.000400	504	1339.0	55.1029
3	0.000600	488	1355.0	55.7613
4	0.000800	473	1370.0	56.3786
5	0.001000	459	1384.0	56.9547
6	0.001200	474	1369.0	56.3374
7	0.001400	459	1384.0	56.9547
8	0.001600	447	1396.0	57.4486
9	0.001800	435	1408.0	57.9424
10	0.002000	421	1422.0	58.5185
11	0.002200	406	1437.0	59.1358
12	0.002400	391	1452.0	59.7531
13	0.002600	409	1434.0	59.0123
14	0.002800	395	1448.0	59.5885
15	0.003000	345	1498.0	61.6461
16	0.003200	330	1513.0	62.2634
17	0.003400	337	1506.0	61.9753
18	0.003600	325	1518.0	62.4691
19	0.003800	311	1532.0	63.0453
20	0.004000	298	1545.0	63.5802
21	0.004200	284	1559.0	64.1564
22	0.004400	299	1544.0	63.5391
23	0.004600	255	1588.0	65.3498
24	0.004800	240	1603.0	65.9671
25	0.005000	225	1618.0	66.5844
26	0.005200	210	1633.0	67.2016
27	0.005400	259	1584.0	65.1852
28	0.005600	180	1663.0	68.4362
29	0.005800	165	1678.0	69.0535
30	0.006000	211	1632.0	67.1605
31	0.006200	189	1654.0	68.0658
32	0.006400	181	1662.0	68.3951
33	0.006600	750	1093.0	44.9794
34	0.006800	738	1105.0	45.4733
35	0.007000	722	1121.0	46.1317
36	0.007200	706	1137.0	46.7901
37	0.007400	690	1153.0	47.4486
38	0.007600	674	1169.0	48.1070
39	0.007800	658	1185.0	48.7654
40	0.008000	642	1201.0	49.4239
41	0.008200	659	1184.0	48.7243
42	0.008400	643	1200.0	49.3827
43	0.008600	631	1212.0	49.8765
44	0.008800	618	1225.0	50.4115
45	0.009000	603	1240.0	51.0288
46	0.009200	589	1254.0	51.6049
47	0.009400	573	1270.0	52.2634
48	0.009600	557	1286.0	52.9218
49	0.009800	542	1301.0	53.5391
50	0.010000	526	1317.0	54.1975
51	0.010200	511	1332.0	54.8148
52	0.010400	496	1347.0	55.4321
53	0.010600	480	1363.0	56.0905
54	0.010800	465	1378.0	56.7078
55	0.011000	450	1393.0	57.3251
56	0.011200	435	1408.0	57.9424
57	0.011400	420	1423.0	58.5597
58	0.011600	405	1438.0	59.1770
59	0.011800	391	1452.0	59.7531
60	0.012000	375	1468.0	60.4115
61	0.012200	435	1408.0	57.9424
62	0.012400	381	1462.0	60.1646
63	0.012600	453	1390.0	57.2016
64	0.012800	389	1454.0	59.8354
65	0.013000	425	1418.0	58.3539
66	0.013200	449	1394.0	57.3663
67	0.013400	433	1410.0	58.0247
68	0.013600	379	1464.0	60.2469
69	0.013800	402	1441.0	59.3004
70	0.014000	384	1459.0	60.0412
71	0.014200	369	1474.0	60.6584
72	0.014400	391	1452.0	59.7531
73	0.014600	377	1466.0	60.3292
74	0.014800	359	1484.0	61.0700
75	0.015000	339	1504.0	61.8930
76	0.015200	321	1522.0	62.6337
77	0.015400	307	1536.0	63.2099
78	0.015600	295	1548.0	63.7037
79	0.015800	313	1530.0	62.9630
80	0.016000	299	1544.0	63.5391
81	0.016200	249	1594.0	65.5967
82	0.016400	264	1579.0	64.9794
83	0.016600	221	1622.0	66.7490
84	0.016800	227	1616.0	66.5021
85	0.017000	215	1628.0	66.9959
86	0.017200	202	1641.0	67.5309
87	0.017400	188	1655.0	68.1070
88	0.017600	173	1670.0	68.7243
89	0.017800	159	1684.0	69.3004
90	0.018000	143	1700.0	69.9588
91	0.018200	128	1715.0	70.5761
92	0.018400	113	1730.0	71.1934
93	0.018600	597	1246.0	51.2757
94	0.018800	581	1262.0	51.9342
95	0.019000	567	1276.0	52.5103
96	0.019200	555	1288.0	53.0041
