# Jet breakup length measurement
# Input         : ./Measurements 03-06-2026\Measurement_22_turbulence(2450).cine
# Rotation      : 270 deg
# Nozzle exit x : 799 px  (in rotated frame)
# Needle length : 0 px  (0.000 mm)
# Offset        : 1418.55 px  (24.500 mm)
# Scale         : 57.9 px/mm
# FPS           : 5000.0
# Threshold     : 170
# Inverted      : True
# Gap tolerance : 2
#
frame	time_s	tip_x_px	length_px	length_mm
0	0.000000	305	1912.0	33.0225
1	0.000200	395	1822.0	31.4680
2	0.000400	365	1852.0	31.9862
3	0.000600	296	1921.0	33.1779
4	0.000800	250	1967.0	33.9724
5	0.001000	186	2031.0	35.0777
6	0.001200	245	1972.0	34.0587
7	0.001400	246	1971.0	34.0415
8	0.001600	393	1824.0	31.5026
9	0.001800	363	1854.0	32.0207
10	0.002000	296	1921.0	33.1779
11	0.002200	262	1955.0	33.7651
12	0.002400	209	2008.0	34.6805
13	0.002600	351	1866.0	32.2280
14	0.002800	286	1931.0	33.3506
15	0.003000	241	1976.0	34.1278
16	0.003200	383	1834.0	31.6753
17	0.003400	309	1908.0	32.9534
18	0.003600	257	1960.0	33.8515
19	0.003800	195	2022.0	34.9223
20	0.004000	381	1836.0	31.7098
21	0.004200	423	1794.0	30.9845
22	0.004400	447	1770.0	30.5699
23	0.004600	423	1794.0	30.9845
24	0.004800	405	1812.0	31.2953
25	0.005000	311	1906.0	32.9188
26	0.005200	249	1968.0	33.9896
27	0.005400	439	1778.0	30.7081
28	0.005600	415	1802.0	31.1226
29	0.005800	391	1826.0	31.5371
30	0.006000	372	1845.0	31.8653
31	0.006200	281	1936.0	33.4370
32	0.006400	317	1900.0	32.8152
33	0.006600	382	1835.0	31.6926
34	0.006800	289	1928.0	33.2988
35	0.007000	231	1986.0	34.3005
36	0.007200	156	2061.0	35.5959
37	0.007400	351	1866.0	32.2280
38	0.007600	317	1900.0	32.8152
39	0.007800	475	1742.0	30.0864
40	0.008000	402	1815.0	31.3472
41	0.008200	361	1856.0	32.0553
42	0.008400	417	1800.0	31.0881
43	0.008600	343	1874.0	32.3661
44	0.008800	273	1944.0	33.5751
45	0.009000	227	1990.0	34.3696
46	0.009200	159	2058.0	35.5440
47	0.009400	389	1828.0	31.5717
48	0.009600	322	1895.0	32.7288
49	0.009800	345	1872.0	32.3316
50	0.010000	276	1941.0	33.5233
51	0.010200	284	1933.0	33.3851
52	0.010400	335	1882.0	32.5043
53	0.010600	364	1853.0	32.0035
54	0.010800	358	1859.0	32.1071
55	0.011000	391	1826.0	31.5371
56	0.011200	363	1854.0	32.0207
57	0.011400	293	1924.0	33.2297
58	0.011600	329	1888.0	32.6079
59	0.011800	328	1889.0	32.6252
60	0.012000	541	1676.0	28.9465
61	0.012200	467	1750.0	30.2245
62	0.012400	383	1834.0	31.6753
63	0.012600	323	1894.0	32.7116
64	0.012800	249	1968.0	33.9896
65	0.013000	169	2048.0	35.3713
66	0.013200	191	2026.0	34.9914
67	0.013400	247	1970.0	34.0242
68	0.013600	365	1852.0	31.9862
69	0.013800	295	1922.0	33.1952
70	0.014000	228	1989.0	34.3523
71	0.014200	222	1995.0	34.4560
72	0.014400	365	1852.0	31.9862
73	0.014600	322	1895.0	32.7288
74	0.014800	297	1920.0	33.1606
75	0.015000	222	1995.0	34.4560
76	0.015200	253	1964.0	33.9206
77	0.015400	309	1908.0	32.9534
